year,trif-id,frs-id,fac-name,address,city,county,st,zip,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,9412WBDCNC45AMA,110039495917,CENTRAL CONCRETE SUPPLY CO INC - BODE,450 AMADOR STREET,SAN FRANCISCO,SAN FRANCISCO,CA,94124,,,37.745846,-122.384536,NAD83,US CONCRETE INC,59313952,US CONCRETE INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319217755875,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,74.5286,0.0444,0,0,0,0,0,0,0,0,0,0,0,0,74.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.573,0,0,74.573,0,0,0,0,0,0,0,0,74.573,,PRODUCTION,0.87
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915420,Zinc compounds,NO,N982,649699,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915406,Toluene,NO,108883,25452,YES,TRI,NO,0,NO,R,Pounds,0.29,523,0,0,0,0,0,0,0,0,0,0,0,0,523.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18972,18972,0,0,0,0,0,0,0,0,0,0,0,18972,523.29,0,0,523.29,0,0,0,0,0,18972,0,0,19495.29,,PRODUCTION,1.22
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915394,Naphthalene,NO,91203,13326,YES,TRI,NO,0,YES,R,Pounds,0.06,1.54,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,257,0,0,0,0,2530,2530,0,0,0,0,0,0,0,0,0,0,0,2787,258.6,0,0,1.6,0,257,0,0,0,2530,0,0,2788.6,,PRODUCTION,0.85
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513556,Methyl methacrylate,NO,80626,8458,YES,TRI,NO,0,NO,R,Pounds,96,324,0,0,0,0,0,0,0,0,0,0,0,0,420,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,10,0,13,421,0,0,420,1,0,0,2,0,0,17663,10,18096,0,PRODUCTION,0.96
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513531,Butyl acrylate,NO,141322,38281,NO,TRI,NO,0,NO,R,Pounds,26,50,0,0,0,0,0,0,0,0,0,0,0,0,76,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.3,0,0,4.3,0,0,0,0,2,0,0,0,0,9,0,14.3,77,0,0,76,1,0,0,0,0,4.3,3014,9,3104.3,,PRODUCTION,0.99
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513505,Acrylic acid,NO,79107,7617,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513568,Styrene,NO,100425,19414,YES,TRI,NO,0,YES,R,Pounds,26,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6,0,8,35,0,0,34,1,0,0,0,0,1,518,6,560,,PRODUCTION,1.19
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513570,Zinc compounds,NO,N982,649699,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513517,Acrylonitrile,NO,107131,24182,YES,TRI,NO,0,YES,R,Pounds,54,366,0,0,0,0,0,0,0,0,0,0,0,0,420,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,423,0,0,420,3,0,0,0,0,0,540,9,972,,PRODUCTION,1.26
2019,92335TLTYV10650,110002144420,OLDCASTLE PRECAST INC,10650 HEMLOCK AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.05986,-117.47563,NAD83,CRH AMERICAS INC,37176591,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1319218059210,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,1.3,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.8,0,0,113.8,0,0,0,0,0,0,0,0,0,0,0,113.8,1.7,0,0,1.7,0,0,0,0,0,113.8,0,0,115.5,,PRODUCTION,1.27
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513543,Ethyl acrylate,NO,140885,37929,YES,TRI,NO,0,YES,R,Pounds,37,65,0,0,0,0,0,0,0,0,0,0,0,0,102,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,0,11,103,0,0,102,0,0,0,0,0,0,1031,8,1141,3,PRODUCTION,1.12
2019,95401CNNNT5TESC,110002722028,ITT CANNON LLC DBA BIW CONNECTOR SYSTEMS,500 TESCONI CIRCLE,SANTA ROSA,SONOMA,CA,95401,,,38.44999,-122.73485,NAD83,ITT CORP,1216845,ITT CORP,NO,334,Computers and Electronic Products,,,,,,,334417,,,,,,1319217781412,Copper,NO,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9042,0,0,0,9042,0,0,0,0,0,0,0,0,0,0,0,9042,0,0,0,0,0,0,0,0,0,9042,0,0,9042,,PRODUCTION,0.97
2019,92553SPRMT22135,110000770602,SUPREME TRUCK BODIES OF CALIFORNIA,22135 ALESSANDRO BLVD,MORENO VALLEY,RIVERSIDE,CA,92553,,,33.91684,-117.27524,NAD83,WABASH NATIONAL CORP,121581698,WABASH NATIONAL CORP,NO,336,Transportation Equipment,,,,,,,336211,,,,,,1319217969132,Nickel,NO,7440020,149674,YES,TRI,YES,1,YES,R,Pounds,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11578,0,0,0,11578,0,0,0,0,0,0,0,0,0,0,0,11578,2,0,0,2,0,0,0,0,0,11578,0,0,11580,,PRODUCTION,1.01
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513493,Ethylene glycol,NO,107211,24257,YES,TRI,NO,0,NO,R,Pounds,10,36,0,0,0,0,0,0,0,0,0,0,0,0,46,0.4,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5.6,0,6.6,46.4,0,0,46,0,0.4,0,0,0,1,237,5.6,290,,,
2019,94545RHMND25500,110000483138,ROHM & HAAS CHEMICALS LLC,25500 WHITESELL ST,HAYWARD,ALAMEDA,CA,94545,,,37.628889,-122.127222,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1319218513529,Ammonia,NO,7664417,152389,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,92553SPRMT22135,110000770602,SUPREME TRUCK BODIES OF CALIFORNIA,22135 ALESSANDRO BLVD,MORENO VALLEY,RIVERSIDE,CA,92553,,,33.91684,-117.27524,NAD83,WABASH NATIONAL CORP,121581698,WABASH NATIONAL CORP,NO,336,Transportation Equipment,,,,,,,336211,,,,,,1319217969171,Chromium,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10695,0,0,0,10695,0,0,0,0,0,0,0,0,0,0,0,10695,3,0,0,3,0,0,0,0,0,10695,0,0,10698,,PRODUCTION,1.01
2019,92553SPRMT22135,110000770602,SUPREME TRUCK BODIES OF CALIFORNIA,22135 ALESSANDRO BLVD,MORENO VALLEY,RIVERSIDE,CA,92553,,,33.91684,-117.27524,NAD83,WABASH NATIONAL CORP,121581698,WABASH NATIONAL CORP,NO,336,Transportation Equipment,,,,,,,336211,,,,,,1319217969118,Manganese,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4573,0,0,0,4573,0,0,0,0,0,0,0,0,0,0,0,4573,14,0,0,14,0,0,0,0,0,4573,0,0,4587,,PRODUCTION,1.01
2019,95401CNNNT5TESC,110002722028,ITT CANNON LLC DBA BIW CONNECTOR SYSTEMS,500 TESCONI CIRCLE,SANTA ROSA,SONOMA,CA,95401,,,38.44999,-122.73485,NAD83,ITT CORP,1216845,ITT CORP,NO,334,Computers and Electronic Products,,,,,,,334417,,,,,,1319217781400,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,432,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,512,80,0,0,0,0,80,0,0,0,432,0,0,512,,PRODUCTION,0.55
2019,92335TLTYV10650,110002144420,OLDCASTLE PRECAST INC,10650 HEMLOCK AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.05986,-117.47563,NAD83,CRH AMERICAS INC,37176591,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1319218059259,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,649426,NO,TRI,NO,3,NO,R,Pounds,15,0,2,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,0,0,1821,0,0,0,0,0,0,0,0,0,0,0,1821,19,0,0,19,0,0,0,0,0,1821,0,0,1840,,PRODUCTION,1.27
2019,92553SPRMT22135,110000770602,SUPREME TRUCK BODIES OF CALIFORNIA,22135 ALESSANDRO BLVD,MORENO VALLEY,RIVERSIDE,CA,92553,,,33.91684,-117.27524,NAD83,WABASH NATIONAL CORP,121581698,WABASH NATIONAL CORP,NO,336,Transportation Equipment,,,,,,,336211,,,,,,1319217969157,Diisocyanates,NO,N120,649715,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,92335TLTYV10650,110002144420,OLDCASTLE PRECAST INC,10650 HEMLOCK AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.05986,-117.47563,NAD83,CRH AMERICAS INC,37176591,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1319218059261,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,PRODUCTION,1.27
2019,92335TLTYV10650,110002144420,OLDCASTLE PRECAST INC,10650 HEMLOCK AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.05986,-117.47563,NAD83,CRH AMERICAS INC,37176591,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1319218059222,Mercury compounds,NO,N458,650028,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,,PRODUCTION,1.27
2019,92227NWMNT6502E,110009532684,MESQUITE MINE,6502 E HWY 78,BRAWLEY,IMPERIAL,CA,92227,,,33.052156,-114.980282,NAD83,EQUINOXGOLD,604184908,EQUINOXGOLD,NO,2122,Metal Mining,,,,,,,212221,,,,,,1319217909668,Propylene,NO,115071,29009,NO,TRI,NO,0,NO,R,Pounds,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,2800,0,0,0,0,0,0,0,0,2800,,PRODUCTION,0.99
2019,92227NWMNT6502E,110009532684,MESQUITE MINE,6502 E HWY 78,BRAWLEY,IMPERIAL,CA,92227,,,33.052156,-114.980282,NAD83,EQUINOXGOLD,604184908,EQUINOXGOLD,NO,2122,Metal Mining,,,,,,,212221,,,,,,1319217909643,Mercury compounds,NO,N458,650028,YES,PBT,YES,1,NO,R,Pounds,0.5,3,0,0,0,0,0,0,0,0,0,0,0,15244.3,15247.8,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,15249.1,0,0,15247.8,0,1.3,0,0,0,0,0,0,15249.1,,PRODUCTION,0.99
2019,95987VKNGP101CR,110001133407,LATHAM POOL PRODUCTS INC D/B/A VIKING POOLS-CA,121 CRAWFORD RD,WILLIAMS,COLUSA,CA,95987,,,39.14128,-122.13503,NAD83,LATHAM POOL PRODUCTS INC,963380139,LATHAM POOL PRODUCTS INC,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1319217694456,Styrene,NO,100425,19414,YES,TRI,NO,0,YES,R,Pounds,0,84458,0,0,0,0,0,0,0,0,0,0,0,0,84458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84458,0,0,84458,0,0,0,0,0,0,1942,0,86400,,PRODUCTION,0.85
2019,92665HMLTN345WE,110000480131,WESTPAC MATERIALS,345 W MEATS AVE,ORANGE,ORANGE,CA,92865,,,33.82289,-117.85555,NAD83,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1319218454078,Vinyl acetate,NO,108054,24828,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,16.31,0,0,0,0,0,16.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31,0,0,0,0,0,16.31,0,16.31,16.31,0,16.31,0,0,0,0,0,0,0,0,16.31,32.62,,PRODUCTION,1
2019,92020GGKTR203NJ,110000478554,RADIUS AEROSPACE SAN DIEGO,203 N JOHNSON AVE,EL CAJON,SAN DIEGO,CA,92020,,,32.7966,-116.97104,NAD83,RADIUS AEROSPACE INC,117032139,RADIUS AEROSPACE INC,NO,336,Transportation Equipment,,,,,,,336411,,,,,,1319217851144,Nickel,NO,7440020,149674,YES,TRI,YES,1,YES,R,Pounds,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66180,0,0,0,66180,0,0,0,0,0,0,0,0,0,0,0,66180,0.1,0,0,0.1,0,0,0,0,0,40752,0,0,40752.1,25428,PRODUCTION,1
2019,92227NWMNT6502E,110009532684,MESQUITE MINE,6502 E HWY 78,BRAWLEY,IMPERIAL,CA,92227,,,33.052156,-114.980282,NAD83,EQUINOXGOLD,604184908,EQUINOXGOLD,NO,2122,Metal Mining,,,,,,,212221,,,,,,1319217909631,Cyanide compounds,NO,N106,649988,YES,TRI,NO,0,NO,R,Pounds,6100,3,0,0,0,0,0,0,0,0,0,0,0,0,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6103,0,0,6103,0,0,0,0,0,0,0,0,6103,,PRODUCTION,0.99
2019,92227NWMNT6502E,110009532684,MESQUITE MINE,6502 E HWY 78,BRAWLEY,IMPERIAL,CA,92227,,,33.052156,-114.980282,NAD83,EQUINOXGOLD,604184908,EQUINOXGOLD,NO,2122,Metal Mining,,,,,,,212221,,,,,,1319217909656,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,1000,,PRODUCTION,0.99
2019,92020GGKTR203NJ,110000478554,RADIUS AEROSPACE SAN DIEGO,203 N JOHNSON AVE,EL CAJON,SAN DIEGO,CA,92020,,,32.7966,-116.97104,NAD83,RADIUS AEROSPACE INC,117032139,RADIUS AEROSPACE INC,NO,336,Transportation Equipment,,,,,,,336411,,,,,,1319217851120,Chromium,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44813,0,0,0,44813,0,0,0,0,0,0,0,0,0,0,0,44813,0.1,0,0,0.1,0,0,0,0,0,21596,0,0,21596.1,23217,PRODUCTION,1
2019,92020GGKTR203NJ,110000478554,RADIUS AEROSPACE SAN DIEGO,203 N JOHNSON AVE,EL CAJON,SAN DIEGO,CA,92020,,,32.7966,-116.97104,NAD83,RADIUS AEROSPACE INC,117032139,RADIUS AEROSPACE INC,NO,336,Transportation Equipment,,,,,,,336411,,,,,,1319217851132,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31658,0,0,0,31658,0,0,0,0,0,0,0,0,0,0,0,31658,0.24,0,0,0.24,0,0,0,0,0,10808,0,0,10808.24,20850,PRODUCTION,1
2019,91702RCHHL237SO,110000862193,REICHHOLD LLC 2 - AZUSA PLANT,237 S MOTOR AVE,AZUSA,LOS ANGELES,CA,91702,,,34.11966,-117.93488,NAD83,REICHHOLD LLC 2,79804427,REICHHOLD LLC 2,NO,325,Chemicals,,,,,,,325211,,,,,,1319218107365,"1,2,4-Trimethylbenzene",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,12,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,575,0,592,,PRODUCTION,2.26
2019,91702RCHHL237SO,110000862193,REICHHOLD LLC 2 - AZUSA PLANT,237 S MOTOR AVE,AZUSA,LOS ANGELES,CA,91702,,,34.11966,-117.93488,NAD83,REICHHOLD LLC 2,79804427,REICHHOLD LLC 2,NO,325,Chemicals,,,,,,,325211,,,,,,1319218107439,Styrene,NO,100425,19414,YES,TRI,NO,0,YES,R,Pounds,2181,2567,0,0,0,0,0,0,0,0,0,0,0,0,4748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37524,37524,0,0,0,0,0,0,0,0,37524,4748,0,0,4748,0,0,0,37524,0,0,199399,0,241671,,PRODUCTION,1.05
2019,91702RCHHL237SO,110000862193,REICHHOLD LLC 2 - AZUSA PLANT,237 S MOTOR AVE,AZUSA,LOS ANGELES,CA,91702,,,34.11966,-117.93488,NAD83,REICHHOLD LLC 2,79804427,REICHHOLD LLC 2,NO,325,Chemicals,,,,,,,325211,,,,,,1319218107377,Cobalt compounds,NO,N096,649970,YES,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
